Facility,Boliou Memorial Art Bldg,Boliou Memorial Art Bldg,Boliou Memorial Art Bldg,Burton Hall,Burton Hall,Burton Hall,Burton Hall,Cassat Hall,Cassat Hall,Cassat Hall / James Hall,Cassat Hall / James Hall,Cassat Hall / James Hall,Center for Mathematics & Computing,Center for Mathematics & Computing,Cowling Gym,Cowling Gym,Cowling Gym,Davis Hall,Davis Hall,Davis Hall,Evans Hall,Evans Hall,Evans Hall,Goodhue Hall,Goodhue Hall,Goodhue Hall,Goodsell Observatory,Goodsell Observatory,Gould Library,Gould Library,Gould Library,Hulings Hall,Hulings Hall,Hulings Hall,Hulings Hall,James Hall,James Hall,Johnson/AGH,Johnson/AGH,Johnson/AGH,Laird Hall,Laird Hall,Language & Dining Center,Language & Dining Center,Leighton Hall,Leighton Hall,Main Campus,Main Campus,Main Campus,Main Campus,Main Campus,Main Campus,Main Campus,Main Campus,Music Hall,Music Hall,Musser Hall,Musser Hall,Musser Hall,Musser Hall,Musser Hall,Musser Hall,Myers Hall,Myers Hall,Myers Hall,Nourse Hall,Nourse Hall,Nourse Hall,Olin Hall,Olin Hall,Olin Hall,Olin Hall,Recreation Center,Recreation Center,Recreation Center,Recreation Center,Sayles-Hill Campus Center,Sayles-Hill Campus Center,Sayles-Hill Campus Center,Scoville Hall,Scoville Hall,Severance Hall,Severance Hall,Severance Hall,Severance Hall,Skinner Memorial Chapel,Skinner Memorial Chapel,Skinner Memorial Chapel,Skinner Memorial Chapel,Skinner Memorial Chapel,Student Townhouses,Student Townhouses,Student Townhouses,Water Tower,Watson Hall,Watson Hall,Watson Hall,Weitz Center for Creativity,Weitz Center for Creativity,Weitz Center for Creativity
Meter name,Boliou Hall - Electricity,Boliou Hall - Electricity_Shark Meter Test,Boliou Hall - Steam Condensate,Burton Hall - Electricity,Burton Hall - Electricity 2,Burton Hall - Steam Condensate,Burton Hall - Water,Cassat Hall - Electricity,Cassat Hall - Steam Condensate,Cassat Hall/James Hall - Steam,Cassat Hall/James Hall - Water,Cassat/James Hall - Electricity Total,CMC - Electricity,CMC - Steam Condensate,Cowling Gym - Electricity,Cowling Gym - Steam,Cowling Gym - Water,Davis Hall - Electricity,Davis Hall - Steam,Davis Hall - Water,Evans Hall - Electricity,Evans Hall - Steam,Evans Hall - Water,Goodhue - Electricity,Goodhue Hall - Steam,Goodhue Hall - Water,Goodsell - Electricity,Goodsell - Steam Condensate,Gould Library - Electricity,Gould Library - Steam,Gould Library - Water,Hulings Hall - Electricity,Hulings Hall - Steam,Hulings Hall - Steam Condensate,Hulings Hall - Water,Electricity Use,James Hall Solar PV,Xcel Energy Electricity Meter# 14089122 Account# 51-5543243-8,Xcel Energy Electricity Meter# 2841984 Account# 51-5543243-8,Xcel Energy Natural Gas Meter# 354926 Account# 51-5543243-8,Laird Hall - Electricity,Laird Hall - Steam Condensate,LDC - Electricity,LDC - Steam Condensate,Leighton Hall  - Steam Condensate,Leighton Hall - Electricity,Main Campus - Electricity,Main Campus - Gas,Main Campus - Steam,"Main Campus - Turbine 1: Public grid, Production","Main Campus - Turbine 1: Public Grid, Wind Speed","Main Campus - Turbine 2 (Kracum): Carleton Grid, Consumption","Main Campus - Turbine 2 (Kracum): Carleton Grid, Production","Main Campus - Turbine 2 (Kracum): Carleton Grid, Wind Speed",Music Hall - Electricity,Music Hall - Steam Condensate,Chilled Water,Domestic Water,Musser Hall - Electricity,Musser Hall - Electricity,Musser Hall - Steam,Musser Hall - Water,Myers Hall - Electricity,Myers Hall - Steam,Myers Hall - Water,Nourse Hall - Electricity,Nourse Hall - Steam,Nourse Hall - Water,Olin Hall  - Steam Condensate,Olin Hall - Electricity,Olin Hall - Steam,Olin Hall - Water,Recreation Center - Electricity,Recreation Center - Steam (new),Recreation Center - Steam (Old Meter),Recreation Center - Water,Sayles-Hill Campus Center - Electricity,Sayles-Hill Campus Center - Steam,Sayles-Hill Campus Center - Water,Scoville Hall - Electricity,Scoville Hall - Steam Condensate,Severance Hall - Electricity,Severance Hall - Minus Kitchen,Severance Hall - Steam,Severance Hall - Water,Skinner Chapel - Chilled Water,Skinner Chapel - Domestic Water,Skinner Chapel - Electricity,Skinner Chapel - Steam Condensate,Skinner Chapel - Steam Condensate,Student Townhouses - Electricity,Student Townhouses - Use,Student Townhouses - Water,Water Tower - Electricity,Watson Hall - Electricity,Watson Hall - Steam,Watson Hall - Water,Weitz Center for Creativity - Electricity,Weitz Center for Creativity - Gas,Weitz Center for Creativity - Water
Meter id,carleton_boliou_electricity_wholebuilding_boliouhallelectricity,carleton_boliou_electricity_wholebuilding_boliouhallelectricity2,carleton_boliou_heating_wholebuilding_boliouhallsteamcondensate,carleton_burton_en_use,carleton_burton_dining_en_use,carleton_burton_steam_use,carleton_burton_water_use,carleton_cassat_en_use,carleton_cassat_heating_wholebuilding_cassathallsteamcondensate,carleton_cassatjames_steam_use,carleton_cassatjames_water_use,carleton_cassatjames_en_use,carleton_math_comp_electricity_wholebuilding_cmcelectricity,carleton_math_comp_heating_wholebuilding_cmcsteamcondensate,carleton_cowling_en_use,carleton_cowling_steam_use,carleton_cowling_water_use,carleton_davis_en_use,carleton_davis_steam_use,carleton_davis_water_use,carleton_evans_en_use,carleton_evans_steam_use,carleton_evans_water_use,carleton_goodhue_en_use,carleton_goodhue_steam_use,carleton_goodhue_water_use,carleton_goodsell_electricity_wholebuilding_goodsellelectricity,carleton_goodsell_heating_wholebuilding_goodsellsteamcondensate,carleton_gould_en_use,carleton_gould_steam_use,carleton_gould_water_use,carleton_hulings_en_use,carleton_hulings_steam_use,carleton_hulings_heating_submeter_hulingshallsteamcondensate,carleton_hulings_water_use,carleton_james_en_use,carleton_james_pv_submeter_jameshallsolarpv,XcelEnergy_Electricity_14089122_51_5543243_8,XcelEnergy_Electricity_2841984_51_5543243_8,XcelEnergy_NaturalGas_354926_51_5543243_8,carleton_laird_electricity_wholebuilding_lairdhallelectricity,carleton_laird_heating_wholebuilding_lairdhallsteamcondensate,carleton_language_dining_electricity_wholebuilding_ldcelectricity,carleton_language_dining_heating_wholebuilding_ldcsteamcondensate,carleton_leighton_heating_wholebuilding_leightonhallsteamcondensate,carleton_leighton_electricity_wholebuilding_leightonhallelectricity,carleton_campus_en_use,carleton_campus_gas_use,carleton_campus_steam_use,carleton_turbine1_produced_power,carleton_turbinew_wind_speed,carleton_wind_consumption,carleton_wind_production,carleton_wind_speed,carleton_music_en_use,carleton_music_heating_wholebuilding_musichallsteamcondensate,carleton_musser_cooling_wholebuilding_chilledwater,carleton_musser_water_flow_wholebuilding_domesticwater,carleton_musser_electricity_submeter_electricityuse,carleton_musser_en_use,carleton_musser_steam_use,carleton_musser_water_use,carleton_myers_en_use,carleton_myers_steam_use,carleton_myers_water_use,carleton_nourse_en_use,carleton_nourse_steam_use,carleton_nourse_water_use,carleton_olin_heating_submeter_leightonhallsteamcondensate,carleton_olin_en_use,carleton_olin_steam_use,carleton_olin_water_use,carleton_reccenter_en_use,carleton_rec_center_heating_submeter_reccondmeter,carleton_reccenter_steam_flow,carleton_reccenter_water_use,carleton_sayles_en_use,carleton_sayles_steam_use,carleton_sayles_water_use,carleton_scoville_electricity_wholebuilding_scovillehallelectricity,carleton_scoville_heating_wholebuilding_scovillehallsteamcondensate,carleton_severance_en_use,carleton_severence_en_derived,carleton_severance_steam_use,carleton_severance_water_use,carleton_skinner_cooling_wholebuilding_chilledwater,carleton_skinner_water_wholebuilding_domesticwater,carleton_skinner_electricity_wholebuilding_skinnerchapelelectricity,carleton_skinner_heating_wholebuilding_skinnerchapelsteamcondensate,carleton_skinner_hot_water_wholebuilding_steamcondensate,carleton_townhouses_en_use,carleton_townhouses_steam_use,carleton_townhouses_water_use,carleton_watertower_electricity_wholebuilding_watertowerelectricity,carleton_watson_en_use,carleton_watson_steam_use,carleton_watson_water_use,carleton_weitz_en_use,carleton_weitz_gas_use,carleton_weitz_water_use

Timestamp,Boliou Memorial Art Bldg - Boliou Hall - Electricity (kWh),Boliou Memorial Art Bldg - Boliou Hall - Electricity_Shark Meter Test (kWh),Boliou Memorial Art Bldg - Boliou Hall - Steam Condensate (kBTU),Burton Hall - Burton Hall - Electricity (kWh),Burton Hall - Burton Hall - Electricity 2 (kWh),Burton Hall - Burton Hall - Steam Condensate (kBTU),Burton Hall - Burton Hall - Water (gal),Cassat Hall - Cassat Hall - Electricity (kWh),Cassat Hall - Cassat Hall - Steam Condensate (kBTU),Cassat Hall / James Hall - Cassat Hall/James Hall - Steam (kBTU),Cassat Hall / James Hall - Cassat Hall/James Hall - Water (gal),Cassat Hall / James Hall - Cassat/James Hall - Electricity Total (kWh),Center for Mathematics & Computing - CMC - Electricity (kWh),Center for Mathematics & Computing - CMC - Steam Condensate (kBTU),Cowling Gym - Cowling Gym - Electricity (kWh),Cowling Gym - Cowling Gym - Steam (kBTU),Cowling Gym - Cowling Gym - Water (gal),Davis Hall - Davis Hall - Electricity (kWh),Davis Hall - Davis Hall - Steam (kBTU),Davis Hall - Davis Hall - Water (gal),Evans Hall - Evans Hall - Electricity (kWh),Evans Hall - Evans Hall - Steam (kBTU),Evans Hall - Evans Hall - Water (gal),Goodhue Hall - Goodhue - Electricity (kWh),Goodhue Hall - Goodhue Hall - Steam (kBTU),Goodhue Hall - Goodhue Hall - Water (gal),Goodsell Observatory - Goodsell - Electricity (kWh),Goodsell Observatory - Goodsell - Steam Condensate (kBTU),Gould Library - Gould Library - Electricity (kWh),Gould Library - Gould Library - Steam (kBTU),Gould Library - Gould Library - Water (gal),Hulings Hall - Hulings Hall - Electricity (kWh),Hulings Hall - Hulings Hall - Steam (kBTU),Hulings Hall - Hulings Hall - Steam Condensate (kBTU),Hulings Hall - Hulings Hall - Water (gal),James Hall - Electricity Use (kWh),James Hall - James Hall Solar PV (kWh),Johnson/AGH - Xcel Energy Electricity Meter# 14089122 Account# 51-5543243-8 (kWh),Johnson/AGH - Xcel Energy Electricity Meter# 2841984 Account# 51-5543243-8 (kWh),Johnson/AGH - Xcel Energy Natural Gas Meter# 354926 Account# 51-5543243-8 (thm),Laird Hall - Laird Hall - Electricity (kWh),Laird Hall - Laird Hall - Steam Condensate (kBTU),Language & Dining Center - LDC - Electricity (kWh),Language & Dining Center - LDC - Steam Condensate (kBTU),Leighton Hall - Leighton Hall  - Steam Condensate (kBTU),Leighton Hall - Leighton Hall - Electricity (kWh),Main Campus - Main Campus - Electricity (kWh),Main Campus - Main Campus - Gas (thm),Main Campus - Main Campus - Steam (kBTU),"Main Campus - Main Campus - Turbine 1: Public grid, Production (kWh)","Main Campus - Main Campus - Turbine 1: Public Grid, Wind Speed (m/s)","Main Campus - Main Campus - Turbine 2 (Kracum): Carleton Grid, Consumption (kWh)","Main Campus - Main Campus - Turbine 2 (Kracum): Carleton Grid, Production (kWh)","Main Campus - Main Campus - Turbine 2 (Kracum): Carleton Grid, Wind Speed (m/s)",Music Hall - Music Hall - Electricity (kWh),Music Hall - Music Hall - Steam Condensate (kBTU),Musser Hall - Chilled Water (kBTU),Musser Hall - Domestic Water (gal),Musser Hall - Musser Hall - Electricity (kWh),Musser Hall - Musser Hall - Electricity (kWh),Musser Hall - Musser Hall - Steam (kBTU),Musser Hall - Musser Hall - Water (gal),Myers Hall - Myers Hall - Electricity (kWh),Myers Hall - Myers Hall - Steam (kBTU),Myers Hall - Myers Hall - Water (gal),Nourse Hall - Nourse Hall - Electricity (kWh),Nourse Hall - Nourse Hall - Steam (kBTU),Nourse Hall - Nourse Hall - Water (gal),Olin Hall - Olin Hall  - Steam Condensate (kBTU),Olin Hall - Olin Hall - Electricity (kWh),Olin Hall - Olin Hall - Steam (kBTU),Olin Hall - Olin Hall - Water (gal),Recreation Center - Recreation Center - Electricity (kWh),Recreation Center - Recreation Center - Steam (new) (kBTU),Recreation Center - Recreation Center - Steam (Old Meter) (kBTU),Recreation Center - Recreation Center - Water (gal),Sayles-Hill Campus Center - Sayles-Hill Campus Center - Electricity (kWh),Sayles-Hill Campus Center - Sayles-Hill Campus Center - Steam (kBTU),Sayles-Hill Campus Center - Sayles-Hill Campus Center - Water (gal),Scoville Hall - Scoville Hall - Electricity (kWh),Scoville Hall - Scoville Hall - Steam Condensate (kBTU),Severance Hall - Severance Hall - Electricity (kWh),Severance Hall - Severance Hall - Minus Kitchen (kWh),Severance Hall - Severance Hall - Steam (kBTU),Severance Hall - Severance Hall - Water (gal),Skinner Memorial Chapel - Skinner Chapel - Chilled Water (BTU),Skinner Memorial Chapel - Skinner Chapel - Domestic Water (gal),Skinner Memorial Chapel - Skinner Chapel - Electricity (kWh),Skinner Memorial Chapel - Skinner Chapel - Steam Condensate (kBTU),Skinner Memorial Chapel - Skinner Chapel - Steam Condensate (gal),Student Townhouses - Student Townhouses - Electricity (kWh),Student Townhouses - Student Townhouses - Use (kBTU),Student Townhouses - Student Townhouses - Water (gal),Water Tower - Water Tower - Electricity (kWh),Watson Hall - Watson Hall - Electricity (kWh),Watson Hall - Watson Hall - Steam (kBTU),Watson Hall - Watson Hall - Water (gal),Weitz Center for Creativity - Weitz Center for Creativity - Electricity (kWh),Weitz Center for Creativity - Weitz Center for Creativity - Gas (kBTU),Weitz Center for Creativity - Weitz Center for Creativity - Water (gal)
2018-01-01 00:00,17.75,,486.51468,16.0,32.41,560.20092,12.0,47.25,891.94359,0.0,12.0,80.0,108.625,,24.0,6.32,0.0,12.0,22.18,30.0,46.56,17.8,40.0,30.0,438.24,0.0,2.0801,,31.0,18.64,,151.25,188.08,3162.34547,0.0,32.75,-0.00097,,,,11.1953,243.25734,72.65,1702.8014,729.77203,16.0,732.0,0.0,311034.58812,,,0.0,653.99997,7.17468,4.0,243.25734,,94.6162,13.83437,,,,13.50001,,,69.35,224.32,61.0,891.94359,41.59,499.67,31.0,52.88,2838.00234,,0.0,38.0,15.81,0.0,6.0,,64.19,31.78,218.43,12.0,,0.00667,22.0,,0.50784,21.0,15.69,24.0,6.27,19.84,16.33,24.0,141.5,2180.321,8944.0
2018-01-01 01:00,18.4,,567.60047,16.0,32.95,1114.86168,60.0,47.5,729.77203,667.8,18.0,80.0,108.75,,23.0,19.5,0.0,12.0,49.15,30.0,47.19,35.92,48.0,30.0,63.55,0.0,2.0801,,30.0,43.41,,150.5,405.45,2838.00234,64.0,32.5,-0.00097,,,,9.6016,243.25734,73.13,1621.71562,729.77203,16.0,828.0,0.0,413471.11968,,,0.0,561.99996,6.79823,4.0,243.25734,,80.56204,27.94988,,,,17.99996,,,57.12,36.15,2.0,973.02937,41.63,87.62,7.0,52.75,2838.00234,,2.0,37.0,31.29,0.0,6.0,,64.44,31.49,37.27,112.0,,0.00666,24.0,,0.77996,19.0,34.01,24.0,6.28,19.21,35.67,0.0,157.5,2609.607,12360.0
2018-01-01 02:00,17.92,,567.60047,16.0,32.48,1114.26468,8.0,47.5,810.85781,1067.98,14.0,81.25,108.75,,23.0,34.55,0.0,11.0,50.84,0.0,45.28,41.28,12.0,28.0,70.12,0.0,2.08,,30.0,45.55,,148.0,442.39,3243.43125,0.0,33.75,-0.00096,,,,11.2031,243.25734,73.59,1946.05874,729.77203,14.0,934.0,0.0,415404.31314,,,0.0,453.99966,6.42817,4.0,162.17156,,38.6187,20.95723,,,,17.99995,,,64.31,39.97,3.0,891.94359,43.18,95.51,0.0,53.62,2838.00234,,0.0,32.0,27.22,0.0,6.0,,64.56,32.08,40.6,12.0,,0.00666,24.0,,0.77713,19.0,36.37,96.0,6.45,19.18,38.26,24.0,149.0,11.297,11450.0
2018-01-01 03:00,17.93,,486.51468,16.0,33.11,1128.73596,0.0,47.75,891.94359,1165.46,8.0,80.75,108.75,10054.63688,23.0,42.23,0.0,10.0,55.17,0.0,44.47,44.76,0.0,29.0,78.41,0.0,2.0801,,31.0,51.83,,145.5,486.47,3162.34547,0.0,33.0,-0.00096,,,,11.1953,243.25734,77.47,2027.14453,729.77203,14.0,878.0,0.0,414772.40058,,,0.0,553.99992,6.72074,4.0,324.34312,,36.16504,18.37736,,,,18.00001,,,53.54,43.83,3.0,1054.11515,41.6,106.33,1.0,52.75,2838.00234,,0.0,30.0,28.33,0.0,6.0,,65.16,32.05,46.39,8.0,,0.00666,26.0,,0.80481,19.0,39.82,0.0,5.12,19.05,43.59,0.0,144.5,45.188,12205.0
2018-01-01 04:00,17.92,,567.60047,16.0,32.85,1118.778,20.0,47.5,973.02937,1318.11,2.0,81.0,108.625,,22.0,43.91,0.0,12.0,60.54,0.0,44.34,49.38,0.0,29.0,87.37,0.0,1.9199,,31.0,57.85,,145.5,536.67,3162.34547,0.0,33.5,-0.00095,,,,9.6016,324.34312,77.94,1946.05875,810.85781,18.0,933.0,0.0,415155.43578,,,0.0,432.00018,6.23655,4.0,162.17156,,40.21462,17.69724,,,,18.00019,,,54.0,45.37,19.0,891.94359,41.59,119.18,0.0,52.88,2838.00234,,0.0,28.0,26.5,0.0,6.0,,63.12,30.27,50.22,4.0,,0.00333,26.0,,0.80196,19.0,44.24,0.0,5.18,19.2,48.24,12.0,144.0,11.297,11503.0
2018-01-01 05:00,18.4,,567.60047,16.0,32.64,1104.40224,0.0,47.0,1054.11515,1332.24,0.0,80.5,108.75,,22.0,51.13,0.0,11.0,67.47,0.0,44.78,55.07,0.0,32.0,111.05,0.0,2.0801,,30.0,64.19,,151.25,595.4,3243.43125,0.0,33.5,-0.00097,,,,11.2031,243.25734,80.81,1540.62984,729.77203,14.0,1067.0,0.0,436338.79872,,,0.0,327.99984,5.83926,4.0,243.25734,,35.4453,17.63678,,,,18.00018,,,52.81,50.56,7.0,891.94359,41.63,133.32,1.0,57.62,2919.08812,,2.0,36.0,46.34,0.0,6.0,,66.13,33.49,57.22,60.0,,0.0,26.0,,0.82947,19.0,49.75,16.0,5.16,19.04,54.58,0.0,147.0,1152.294,10640.0
2018-01-01 06:00,19.03,,486.51468,15.0,32.23,1088.05638,0.0,46.75,810.85781,1204.9,30.0,79.0,108.75,,22.0,60.65,0.0,11.0,75.15,0.0,44.0,61.06,0.0,33.0,127.04,0.0,2.0791,,31.0,70.89,,149.75,663.2,3162.34547,64.0,32.25,-0.00097,,,,11.1953,243.25734,84.22,2027.14453,729.77203,18.0,1291.0,0.0,450634.25028,,,0.0,228.00024,5.19971,4.0,324.34312,,38.6665,18.06638,,,,18.00018,,,54.0,58.28,0.0,1054.11515,43.18,150.9,0.0,71.13,5189.49,,0.0,38.0,62.14,0.0,6.0,,65.03,32.8,62.03,0.0,,0.0,26.0,,0.59502,18.0,53.44,0.0,6.24,21.28,71.62,0.0,189.5,6394.102,9870.0
2018-01-01 07:00,20.16,,648.68625,16.0,33.2,1081.41774,60.0,47.0,810.85781,1261.47,2.0,79.25,121.5,,22.0,57.14,0.0,12.0,94.78,20.0,42.41,72.17,0.0,32.0,150.43,0.0,1.9209,,31.0,81.61,,163.0,769.69,3567.77437,0.0,32.25,-0.00108,,,,12.8047,324.34312,85.16,2108.23031,891.94359,20.0,1340.0,0.0,465204.489,,,0.0,255.9999,5.32445,4.0,243.25734,,20.3249,18.90062,,,,18.00019,,,53.5,69.5,2.0,1702.8014,44.82,183.27,1.0,69.62,4054.28906,,0.0,40.0,77.51,0.0,6.0,,66.47,33.27,72.64,4.0,,0.01666,26.0,,0.50571,19.0,61.31,8.0,5.69,23.84,76.66,12.0,198.5,5151.432,10813.0
2018-01-01 08:00,15.68,,729.77203,15.0,33.25,1067.40018,68.0,46.25,973.02937,1227.42,24.0,76.75,115.125,,21.0,53.46,1.0,15.0,112.22,10.0,40.97,79.2,28.0,32.0,165.47,0.0,2.0791,,31.0,91.98,,174.5,885.08,3973.20328,0.0,30.5,0.88979,,,,11.1953,243.25734,85.15,2594.745,891.94359,18.0,1432.0,0.0,474569.628,,,0.0,187.99998,4.92841,4.0,243.25734,,14.26493,17.87282,,,,16.80015,,,53.78,77.39,4.0,1864.97296,46.37,189.95,1.0,60.0,4216.46062,,2.0,41.0,90.23,10.0,8.0,,66.62,33.37,79.99,4.0,,0.00998,26.0,,0.55105,19.0,69.02,8.0,5.4,23.52,85.29,0.0,208.5,5151.432,9960.0
2018-01-01 09:00,15.36,,648.68625,16.0,33.29,1037.03676,28.0,46.25,810.85781,1203.27,32.0,75.25,108.625,,21.0,58.28,0.0,13.0,118.42,20.0,41.9,88.49,112.0,31.0,183.39,0.0,2.0801,,31.0,101.24,,175.25,1003.84,4216.46062,768.0,29.0,2.85116,,,,12.8047,243.25734,84.66,2108.23031,810.85781,20.0,1503.0,0.0,467533.983,,,0.0,89.99988,4.00017,4.0,243.25734,,39.77619,17.43916,,,,16.40047,,,54.0,79.3,30.0,1459.54406,49.63,195.04,0.0,57.63,3243.43125,,0.0,43.0,100.21,10.0,4.0,,67.66,34.37,90.1,8.0,,0.0133,26.0,,0.55672,18.0,76.82,24.0,5.03,23.53,95.79,20.0,214.0,5049.759,10322.0
2018-01-01 10:00,15.52,,648.68625,16.0,33.15,1018.67304,20.0,45.0,648.68625,861.49,50.0,70.5,115.125,4216.4606,22.0,61.11,1.0,14.0,127.87,20.0,40.97,101.11,88.0,32.0,206.98,64.0,2.2402,,31.0,113.88,,178.25,1122.34,3973.20328,768.0,25.5,6.49309,,,,12.7969,243.25734,89.5,2351.48765,810.85781,20.0,1546.0,0.0,463695.5715,,,0.0,96.00024,4.2279,4.0,243.25734,,59.32962,17.49262,,,,17.70003,,,53.75,88.1,3.0,1378.45828,48.0,220.4,1.0,57.62,4378.63219,,2.0,43.0,112.56,0.0,4.0,,66.59,33.44,102.12,20.0,,0.01666,26.0,,0.53698,18.0,84.48,120.0,4.65,25.11,109.4,40.0,208.5,4541.394,11465.0
2018-01-01 11:00,15.53,,486.51468,16.0,32.6,1007.4972,52.0,45.25,810.85781,1087.39,62.0,70.0,115.125,,27.0,77.9,132.0,15.0,144.15,20.0,42.41,119.81,80.0,31.0,238.98,0.0,2.2403,,30.0,129.99,,177.0,1277.93,3486.68859,0.0,24.75,7.55441,,,,12.8047,243.25734,99.09,3162.34546,729.77203,20.0,1546.0,0.0,459450.006,,,0.0,85.99998,4.25448,4.8,243.25734,,39.83823,17.56253,,,,18.00018,,,54.25,103.45,29.0,1378.45828,49.59,254.67,1.0,68.0,3486.68859,,104.0,44.0,128.12,10.0,6.0,,66.63,34.03,118.57,64.0,,0.01664,24.0,,0.55945,17.0,92.7,264.0,4.27,25.12,124.88,76.0,213.0,4643.067,11957.0
2018-01-01 12:00,14.87,,567.60047,17.0,32.96,1017.90888,20.0,45.25,729.77203,693.29,42.0,71.75,115.125,,23.0,106.99,532.0,16.0,170.3,30.0,41.91,137.86,160.0,30.0,276.6,0.0,2.2402,,32.0,148.75,,172.75,1475.05,3243.43125,0.0,26.5,7.8694,,,,12.7968,162.17156,96.72,2756.91656,729.77203,18.0,1575.0,0.0,460131.78,,,0.0,100.00014,4.40926,4.0,243.25734,,16.89086,17.73254,,,,16.07786,,,54.0,120.19,19.0,1459.54406,49.59,298.91,0.0,67.13,4378.63219,,4.0,45.0,145.43,0.0,4.0,,67.9,34.94,136.27,16.0,,0.02331,26.0,,0.53404,18.0,110.56,264.0,4.36,29.28,146.25,132.0,175.5,4338.048,17277.0
2018-01-01 13:00,15.04,,486.51468,16.0,32.16,995.65272,56.0,45.25,567.60047,419.97,82.0,72.25,121.5,,20.0,131.6,0.0,19.0,199.31,30.0,43.68,164.6,140.0,31.0,324.61,0.0,2.3994,,30.0,173.67,,172.0,1732.33,3162.34546,64.0,27.0,7.30922,,,,12.7969,243.25734,102.94,2351.48765,729.77203,20.0,1549.0,0.0,451131.408,,,0.0,125.99988,4.62463,4.8,243.25734,,11.71707,18.1529,,,,15.50042,,,55.44,137.62,112.0,1378.45828,49.6,358.36,1.0,68.0,3648.86016,,12.0,46.0,169.65,20.0,4.0,,67.94,35.78,168.16,20.0,,0.02665,28.0,,0.53127,18.0,126.6,296.0,3.78,29.11,174.21,48.0,232.5,4044.326,16560.0
2018-01-01 14:00,15.36,,567.60047,17.0,32.64,970.79364,76.0,48.25,729.77203,663.59,138.0,80.25,115.125,,21.0,169.74,15.0,16.0,243.85,60.0,44.63,202.15,100.0,33.0,404.35,128.0,2.4004,,30.0,198.86,,172.75,2074.62,3162.34547,0.0,32.0,5.73553,,,,11.2031,243.25734,118.84,2594.745,729.77203,20.0,1592.0,0.0,445521.996,,,0.0,106.0002,4.51245,4.8,243.25734,,19.1587,18.45291,,,,16.42317,,,59.28,170.61,80.0,1378.45828,49.59,435.8,1.0,68.0,3405.60281,,2.0,47.0,201.23,10.0,4.0,,69.72,37.08,201.49,24.0,,0.03997,28.0,,0.4971,20.0,158.73,336.0,3.2,34.1,210.77,108.0,287.5,3852.277,15792.0
2018-01-01 15:00,15.2,,567.60047,18.0,32.75,964.62066,88.0,50.75,810.85781,1119.51,330.0,89.75,115.125,,22.0,197.71,6.0,16.0,307.31,50.0,44.65,249.83,60.0,33.0,502.75,0.0,2.0801,,31.0,243.57,,172.75,2529.62,2838.00234,0.0,39.0,2.44902,,,,12.7969,324.34312,129.41,1946.05875,648.68625,18.0,1661.0,0.0,444039.048,,,0.0,112.00008,4.59956,4.79,243.25734,,67.1586,18.72616,,,,17.99927,,,69.09,206.15,39.0,1297.3725,51.22,545.32,12.0,68.87,3567.77437,,2.0,47.0,242.56,20.0,6.0,,71.28,38.53,250.08,104.0,,0.01371,30.0,,0.46602,19.0,196.32,168.0,3.73,29.43,263.78,76.0,223.0,3298.724,15209.0
2018-01-01 16:00,15.36,,486.51468,18.0,32.97,985.03806,144.0,49.5,810.85781,1032.07,82.0,89.5,121.5,,24.0,278.0,1.0,16.0,404.68,70.0,43.85,323.68,172.0,39.0,632.11,64.0,2.2402,,30.0,306.97,,172.75,3182.38,3243.43125,0.0,40.0,0.32124,,,,12.8047,243.25734,136.62,2351.48765,729.77203,18.0,1633.0,0.0,446153.025,,,0.0,144.00012,4.86856,4.0,162.17156,,64.33166,21.7272,,,,22.04288,,,58.81,264.11,29.0,1378.45828,49.59,701.43,1.0,67.13,3892.1175,,0.0,48.0,303.5,20.0,4.0,,73.53,40.56,329.24,84.0,,0.03998,28.0,,0.50569,26.0,252.54,160.0,3.25,28.96,343.91,80.0,219.5,3705.416,15842.0
2018-01-01 17:00,18.4,,567.60047,19.0,33.92,1034.93532,128.0,54.5,1054.11515,1304.23,104.0,92.75,115.125,,23.0,322.58,1.0,16.0,545.16,40.0,43.84,431.84,60.0,36.0,861.89,0.0,2.2393,,31.0,396.27,,165.0,4042.65,2838.00234,64.0,38.25,-0.00105,,,,12.7969,243.25734,129.91,2513.65922,729.77203,16.0,1482.0,0.0,444342.921,,,0.0,302.00028,6.00621,4.81,243.25734,,115.39304,27.0554,,,,27.1783,,,62.16,344.68,109.0,1540.62984,44.82,966.85,12.0,76.0,3081.25968,,0.0,50.0,386.54,10.0,4.0,,72.0,38.08,439.29,48.0,,0.01959,26.0,,0.56235,25.0,334.03,112.0,4.16,28.64,460.17,120.0,209.5,3242.239,15960.0
2018-01-01 18:00,19.52,,486.51468,19.0,31.88,1078.182,80.0,58.5,1054.11515,956.52,190.0,99.0,108.625,,24.0,436.22,0.0,16.0,762.22,50.0,46.38,604.81,8.0,37.0,1206.5,128.0,1.9199,,31.0,530.07,,156.0,5371.39,2838.00234,0.0,40.5,-0.00102,,,,11.2031,243.25734,130.88,2432.57344,648.68625,16.0,1313.0,0.0,438747.24,,,0.0,502.0008,6.69724,4.0,243.25734,,68.3847,34.72073,,,,25.22123,,,72.97,458.74,112.0,1621.71562,43.18,1374.84,1.0,79.25,4216.46062,,2.0,48.0,496.1,0.0,2.0,,70.09,38.21,614.11,68.0,,0.27331,38.0,,0.53969,29.0,452.97,136.0,4.15,37.92,682.97,124.0,201.0,3084.081,15664.0
