Timestamp,Burton Hall - Burton Hall - Electricity (kWh),Burton Hall - Burton Hall - Electricity 2 (kWh),Burton Hall - Burton Hall - Steam Condensate (kBTU),Burton Hall - Burton Hall - Water (gal),Cassat Hall - Cassat Hall - Electricity (kWh),Cassat Hall - Cassat Hall - Steam Condensate (kBTU),Cassat Hall / James Hall - Cassat Hall/James Hall - Steam (kBTU),Cassat Hall / James Hall - Cassat Hall/James Hall - Water (gal),Cassat Hall / James Hall - Cassat/James Hall - Electricity Total (kWh),Davis Hall - Davis Hall - Electricity (kWh),Davis Hall - Davis Hall - Steam (kBTU),Davis Hall - Davis Hall - Water (gal),Evans Hall - Evans Hall - Electricity (kWh),Evans Hall - Evans Hall - Steam (kBTU),Evans Hall - Evans Hall - Water (gal),Goodhue Hall - Goodhue - Electricity (kWh),Goodhue Hall - Goodhue Hall - Steam (kBTU),Goodhue Hall - Goodhue Hall - Water (gal),James Hall - Electricity Use (kWh),James Hall - James Hall Solar PV (kWh),Main Campus - Main Campus - Electricity (kWh),Main Campus - Main Campus - Fuel Oil Use (BTU),Main Campus - Main Campus - Gas (thm),Main Campus - Main Campus - Steam (kBTU),"Main Campus - Main Campus - Turbine 1: Public grid, Production (kWh)","Main Campus - Main Campus - Turbine 1: Public Grid, Wind Speed (m)","Main Campus - Main Campus - Turbine 2 (Kracum): Carleton Grid, Consumption (kWh)","Main Campus - Main Campus - Turbine 2 (Kracum): Carleton Grid, Production (kWh)","Main Campus - Main Campus - Turbine 2 (Kracum): Carleton Grid, Wind Speed (m)",Musser Hall - Chilled Water (kBTU),Musser Hall - Domestic Water (gal),Musser Hall - Musser Hall - Electricity (kWh),Musser Hall - Musser Hall - Electricity (kWh),Musser Hall - Musser Hall - Steam (kBTU),Musser Hall - Musser Hall - Water (gal),Musser Hall - Steam (supply) (kBTU),Myers Hall - Myers Hall - Electricity (kWh),Myers Hall - Myers Hall - Steam (kBTU),Myers Hall - Myers Hall - Water (gal),Nourse Hall - Nourse Hall - Electricity (kWh),Nourse Hall - Nourse Hall - Steam (kBTU),Nourse Hall - Nourse Hall - Water (gal),Sayles-Hill Campus Center - Sayles-Hill Campus Center - Electricity (kWh),Sayles-Hill Campus Center - Sayles-Hill Campus Center - Steam (kBTU),Sayles-Hill Campus Center - Sayles-Hill Campus Center - Water (gal),Scoville Hall - Scoville Hall - Electricity (kWh),Scoville Hall - Scoville Hall - Steam Condensate (kBTU),Severance Hall - Severance Hall - Minus Kitchen (kWh),Severance Hall - Severance Hall - Steam (kBTU),Severance Hall - Severance Hall - Water (gal),Watson Hall - Watson Hall - Electricity (kWh),Watson Hall - Watson Hall - Steam (kBTU),Watson Hall - Watson Hall - Water (gal)
2013-07,9767.332,31290.001,246.6269,31749.99912,21075.331,,5320.96795,48908.14036,1173.25008,9678.80988,19172.72721,33260.00362,22263.98188,125.38618,9069.99625,16329.99787,1621.77207,6000.005,20132.99775,,876572.57158,0.0,7865.67601,214516412.82384,,,613.0012,285859.64566,1607558.91124,,75924.0025,67429.75775,67429.97163,4600.96296,75924.0025,,12543.08288,1564.2052,15777.0036,27229.99712,48.32938,12096.99863,35365.8685,0.0,25929.9985,,,38814.68088,276.88861,33763.07848,22831.28162,9971.75682,67069.99788
2013-08,9217.3882,26872.00315,173.64672,13427.00151,22476.7156,,9196.1031,81957.997,18608.1408,9050.385,24175.57787,20860.0006,21316.477,59.75531,11989.998,16857.9992,1252.67503,9300.0018,13714.753,,696698.45894,0.0,9707.58677,272751110.60928,,,1058.00128,191739.00192,1465504.98537,,72668.999,63085.5032,63086.6206,6247.69607,72668.999,,15143.7744,1093.57689,41423.00507,19415.20298,115.66596,7787.9968,36400.8738,0.0,29719.9984,,,40027.83081,164.73632,36662.005,21524.6464,8786.9995,36682.99992
2013-09,14657.5368,75489.7464,216.25341,455.00493,26778.8664,,22417.30613,115106.00314,41139.09908,12575.8728,0.0,58230.0,37008.3672,65.18275,152779.9968,25447.9968,1461.45009,164599.6032,14361.2496,,220830.31324,0.0,11790.28188,333286215.3,,,484.9992,390696.0192,1504828.65573,,147516.9984,58458.6288,58470.8184,48269.97635,147516.9984,,13155.51261,571.32895,78481.99717,24234.2856,195.4368,0.0,42572.2392,2187.37956,53864.00429,,,51181.71705,72.02005,85215.0024,22003.92,1958.215,127455.9984
2013-10,16867.54535,92379.37937,10926.16035,1732.9992,31238.31238,,75862.39546,140500.48338,49376.61542,13096.19889,98908.35763,73090.00246,40623.73965,254.15021,229160.00397,30544.00302,722.79959,230400.02247,17182.74914,,47107.15727,0.0,14196.08399,178706591.8824,,,388.00344,400039.96872,1697367.68468,,209824.00311,66239.36999,66247.4062,147667.49393,209824.00311,,1036.99977,531.24898,1279.99863,19020.24096,21.55725,0.0,48899.58427,23022.18709,85300.00176,,,72890.36448,10.19333,85982.00389,25044.47835,1113.88178,179740.00639
2013-11,15065.66415,53790.30345,3466.86275,1446.00155,34864.54394,,181648.35872,143007.9948,54148.84841,11902.80889,182513.64653,62080.00408,38242.42281,91.14464,191059.99725,27093.00224,172.41691,189500.0019,19286.75068,,15396.25916,0.0,28608.25733,81673692.41206,,,363.00187,506655.09483,1564694.66605,,168970.99714,41202.80058,41207.28046,306664.09166,168970.99714,,19960.86993,145.9136,1124.99793,24271.72591,76.62639,0.0,44965.83391,98563.28775,64100.003,,,75179.5947,0.3906,68972.00238,23103.8712,125.80832,146345.0046
2013-12,9928.00296,19874.00328,237799.64007,120.99672,39766.00392,,386439.46204,77218.00114,62153.00112,9241.99776,377821.38039,1909.9968,31564.05864,40236.36283,45770.00208,18154.99872,71319.21016,8999.99688,22397.50248,,7745.10815,47986914.105,39480.67203,32736294.57192,,,915.00096,349255.02971,1451283.04662,,6657.99648,20162.05776,20162.05776,393431.67448,6658.00096,,13090.00296,39881.27536,31.00248,34386.57144,57850.15707,0.0,31003.99776,253521.09643,20709.99888,,,60270.4998,15108.55188,19965.99888,16154.00328,63036.53442,4256.99688
2014-01,17373.00264,42507.88177,482189.6364,1659.99792,43053.00336,,441552.34366,172989.9974,69601.25208,13365.9972,483228.56662,66010.00128,36235.47096,76497.0384,192580.00296,29343.99984,130613.85,202500.00048,26548.24872,,7107.6333,894415034.5,30841.18802,40797358.9284,,,697.00152,501309.03768,7814899.77526,,187573.99896,32527.18896,32527.18896,673457.79367,187573.99896,,21025.00104,94600.69368,52964.02816,34077.55848,65961.00888,0.0,46172.00016,363248.52404,74689.99632,,,106811.79688,11139.84927,76587.00175,23382.99744,95760.07632,148626.99768
2014-02,15932.99904,42370.06368,375449.04768,1838.00092,35437.248,,323963.04696,150324.00096,52041.99925,12892.99872,352750.82528,66519.99648,35289.85152,59506.3728,198079.9968,28059.9984,100706.84736,207399.9984,23259.00192,,58113.89427,422035187.85,31256.90413,72578965.13198,115558.9226,11850347.11699,474.00192,429708.08832,16959389.71642,,231768.99785,35874.50083,35679.37199,615367.05813,231768.99785,,22197.99819,82629.76512,285538.81212,29638.11648,50164.47744,0.0,43644.00096,250323.42288,81460.00128,,,85737.53256,88.58976,76290.00288,21956.00064,73813.83744,155522.99616
2014-03,14717.99784,34329.4977,323602.40841,106489.00386,38027.49786,,259099.85123,133841.99904,59327.24975,12147.99799,287343.6312,46529.98695,34851.33632,53972.76806,171100.00141,25689.99772,103999.50591,151400.00293,21299.75189,,6578.9193,198882178.9,28770.84001,35895786.85954,508877.53947,16400325.88965,366.0018,475953.9863,18957291.80767,,152956.99658,30699.69008,30699.69008,468663.20733,152956.99658,,18722.00255,87646.78767,135084.00718,26888.44186,35529.47242,4930.01103,41119.00198,179524.47489,67290.00304,,,86666.24681,149.79623,61054.99966,21112.00322,59914.20489,111214.99653
2014-04,16405.9272,45887.9976,209072.052,232969.0032,31070.808,,104560.22839,155002.0032,47208.56063,12972.75768,159692.71379,77040.0,30316.0824,35695.08,225870.0048,27371.0016,75458.0952,230099.9976,16133.9976,,6366.43561,,23944.83019,114570700.0704,554517.9936,22969842.02582,389.0016,517320.0072,19720476.41818,,213814.99678,33772.19846,33774.99839,250385.30478,219454.9992,,19392.4512,65096.136,168732.00181,26375.0616,10167.3936,31662.99529,44146.07303,65166.83469,92620.0008,,,103636.4472,171.8208,89521.9992,22016.2325,32469.10289,168120.0
2014-05,16471.99632,12600.18979,95643.58601,252025.99728,30693.74976,,46941.83194,166900.00224,46476.75,12179.99749,74762.86535,76230.00192,31380.11952,16347.58464,237020.00088,27914.00208,41678.64192,243699.99744,15783.00024,,8429.22023,,16618.34982,461659548.66864,322238.78021,15864525.71632,536.10172,356766.4485,17050442.71353,,227371.00234,40787.33208,40787.33208,104280.49913,234560.00208,,19143.00096,36407.32752,181171.00122,27280.12896,6088.10736,131824.0032,47031.9972,23297.40563,96330.00264,,,26578.55935,196.2672,96330.9996,23181.00144,22104.99888,181697.99856
2014-06,12990.0024,0.49758,7679.12969,131560.9992,25539.5016,,17766.2448,89169.9984,42702.7536,10657.0008,4138.9888,46779.9984,24453.6264,3737.6856,92219.9976,23743.0008,18743.8464,109000.0008,17163.252,,949911.13646,,10104.78002,359406615.1392,126654.43552,9883309.41362,742.70387,335756.65006,16346580.39917,,171606.996,42586.2504,42586.2504,26488.6416,171606.996,,13660.9992,7071.516,88376.0002,25168.6872,3670.9488,62591.9976,38469.996,284.8608,58950.0,,,178.13,1665.36247,67258.0008,22440.0024,13690.656,103296.996
2014-07,9773.80896,17938.50084,3417.48153,33732.48384,20692.09824,,5992.29504,34827.78576,36380.08224,9224.80392,2626.71512,43509.99792,29362.86024,3651.38832,129758.22768,20489.99808,14646.66017,8200.00549,15687.984,,978985.1585,,8628.54223,311918054.85072,356284.66739,6009555.6093,629.33472,323754.9852,16980850.84468,,26681.00064,32954.05896,32953.41168,3154.01688,26680.53936,,12145.77024,4677.72888,20188.76736,23114.91936,2863.0608,67349.47656,33327.23448,213.62472,30588.75648,,,2216.49428,3242.64411,36506.7036,22460.57136,25770.97224,62700.3768
